mtime,AD,AE,AK,BD,BG,BI,BL,CF,DH,DV,E,EL,EM,EU,EV,GL,GW,GY,IJ,IO,IQ,IT,IU,JT,JW,KZ,L,LO,LW,OT,PS,PW,QW,SW,W
2021-11-01T09:55,8272,6160,7130,8812,7989,5705,9003,9872,6408,6235,7721,7897,7230,5766,7336,8184,7373,6174,7372,8832,8668,7875,7066,6898,4832,8793,7710,9964,7171,8589,7726,6689,8405,7815,8352
2021-11-01T10:00,7131,6980,4761,6892,8439,6452,9557,8946,5865,7494,6654,9685,7748,5521,7062,6541,6595,6528,8093,7773,6840,6345,6167,6227,6128,7411,8118,8568,6785,0,10988,7407,9034,8493,7584
2021-11-01T10:05,8845,6370,4906,8810,8022,6324,6607,8065,7815,6040,6998,6495,8189,5302,7686,6736,8954,6118,5815,7418,7082,7401,7638,6773,8746,8841,9443,7946,6780,5638,6713,6806,7743,9660,9283
2021-11-01T10:10,8345,5765,6331,9010,8399,5820,8118,9625,6831,7867,7689,7319,7234,6346,6802,7611,9622,6550,8732,9314,8165,6860,0,5623,7407,8823,9412,9350,7597,8639,5992,6525,7182,9155,8327
2021-11-01T10:15,8517,6741,7591,8106,7859,5913,8852,10159,7091,8054,8373,5946,10285,7016,7041,7359,8492,5636,8760,9368,7244,6668,6948,5724,6691,6384,8531,8065,5953,6502,7330,7522,7045,9010,8983
2021-11-01T10:20,6546,7020,6003,7190,10292,5657,8150,9917,7225,6721,5985,9115,7634,6257,8846,8282,5592,6556,5897,9231,8025,8653,6063,7656,7722,6920,8621,9785,8854,7154,7513,6226,7383,6439,6492
2021-11-01T10:25,8817,6932,6412,7655,9333,4802,7684,8247,7385,8554,7201,8699,7398,6899,7403,8245,9391,6434,8871,7890,5787,6549,8365,6037,7935,8097,8958,10331,6593,5734,8258,6251,6685,10439,9050
2021-11-01T10:30,8863,6255,7697,6474,9004,7395,8978,9239,8846,6443,6832,8461,8104,4931,6653,8487,8577,5735,6608,4446,9651,6092,7397,7219,7098,6558,8661,9252,6236,8213,8352,8080,5475,8733,8950
2021-11-01T10:35,7911,6037,6086,6924,8488,5079,7773,10131,7791,8675,6303,6746,7792,5991,8019,8474,7344,6365,6908,7224,8549,7060,7342,5085,6166,9332,8370,8487,6213,5746,6427,6868,9362,9759,7193
2021-11-01T10:40,7207,6593,7036,6989,7630,5072,7552,8547,8645,5514,9073,8654,6757,4549,7155,7543,10385,5964,9603,8107,7238,7193,6135,7176,6941,9416,9245,9122,8574,6463,7109,7333,8729,8530,8649
2021-11-01T10:45,8127,7496,6272,7325,7349,5477,8419,10972,7100,6517,6615,8124,8626,5328,7392,7307,7720,4093,8792,6440,8370,7015,5957,6565,6830,7883,9830,9047,8365,6774,6374,7728,7249,7035,9407
2021-11-01T10:50,7525,5542,6621,6723,8705,6136,7453,10615,8636,6560,6856,7943,6521,6111,7117,7915,9363,5755,10166,8963,8269,0,5410,6646,8440,7897,6763,8806,8727,8545,7630,6210,8727,10143,8357
2021-11-01T10:55,8147,6565,5600,7039,8860,5285,8924,8240,7986,7322,7145,8294,8167,6232,7245,7047,9608,6104,7506,7215,7207,6167,7273,7576,9091,8870,7560,10873,5964,7281,8523,6387,7036,8619,7809
2021-11-01T11:00,6994,6825,7541,9262,8444,5825,7952,8088,7899,6677,8061,9679,6982,7773,6973,7144,9512,5322,8702,9363,8757,7102,7393,6777,6829,8762,8685,8858,8664,6323,6891,7729,7344,8460,8892
2021-11-01T11:05,7540,6047,5955,7727,8996,5494,10388,10313,8027,8343,8727,6983,6549,7222,7052,7026,9397,5026,7802,9848,6195,7261,8454,6352,8232,7703,7940,7540,5799,6971,7494,5148,6869,9628,7838
2021-11-01T11:10,8860,7461,5516,6615,8311,6640,10315,8630,7369,6762,8341,7839,6337,7661,8713,7539,8504,6000,6535,8002,7088,6807,8323,7276,7529,6844,9982,8081,7107,6929,7496,6367,7797,9090,6773
2021-11-01T11:15,7327,5782,6698,7786,9005,4513,7351,11163,7135,5545,7256,8706,6967,5335,0,8561,10366,5788,8236,8265,6224,8502,7004,6603,6046,6736,9143,7634,7075,8372,8741,7391,5961,8598,7719
2021-11-01T11:20,8750,5553,7377,8464,10140,6013,8063,9543,7744,7599,7868,7701,6741,6284,6988,7148,10523,5908,7923,8529,6691,6403,6261,6861,7138,8679,8482,9357,6235,6607,7113,7528,8970,9460,8429
2021-11-01T11:25,8246,5963,6669,6908,8153,4758,9336,10263,8850,6521,7310,7097,8032,5056,7894,7854,8103,5759,8490,8230,7503,6314,7067,6606,6705,6892,9039,8154,6785,7304,7892,7005,7530,8635,8358
2021-11-01T11:30,8488,6084,6909,6376,6803,5549,8759,8811,8306,6204,7849,8989,8168,5890,7265,6421,10069,6389,6540,9830,7879,6902,6212,8402,6410,8626,10591,7571,7640,7972,8636,6294,7488,7743,8667
2021-11-01T11:35,8739,4163,5332,6344,7618,5257,6570,8960,7107,7461,7015,6636,9283,5424,7657,8044,9261,5003,8249,6868,6436,6652,6609,6810,7978,7370,8531,7341,5899,6558,9516,7875,8045,7933,7515
2021-11-01T11:40,6801,6487,6595,6476,7880,4487,7378,8503,7716,7439,7551,8413,6961,5670,8420,8065,8741,5295,7215,8987,8779,7028,6051,5935,7877,8245,8414,8517,8459,7239,6775,6740,6332,8759,8496
2021-11-01T11:45,9739,7137,5207,7542,8304,5186,6563,9225,7530,7607,6503,6379,8669,6130,7355,8748,8907,5368,8829,7203,7095,8166,8612,6366,6746,8065,10290,9517,6713,6915,6968,0,7864,9891,8428
2021-11-01T11:50,9485,5642,5925,8629,7793,6548,8414,8813,5957,7467,7962,7818,8827,4425,7793,6612,10321,5968,6959,8645,5948,7635,4996,5514,7683,8184,7169,8418,6722,5883,8348,10095,7593,8010,8596
2021-11-01T11:55,8356,7468,5098,6088,6698,5914,6609,9011,8206,8207,7081,7777,7366,6662,8655,9007,8306,6298,7783,8117,7719,5773,6445,6976,6169,7371,9167,9840,7138,5074,7184,6168,7857,8534,7766
2021-11-01T12:00,8452,7622,6045,7786,8304,5474,9110,9724,6047,8614,6076,6412,7690,4262,6578,7076,8227,5790,8914,8289,7543,7940,8252,7220,8295,4563,8693,7914,6443,8856,0,7853,7976,7307,6904
2021-11-01T12:05,6704,4856,6308,6306,7578,5495,7891,10109,8783,8222,9159,9595,7875,5622,7965,7949,10006,5149,6446,6011,9408,7156,7296,6773,7291,7781,7995,7560,7407,8025,6959,6827,7217,10247,8754
2021-11-01T12:10,7412,5695,6901,8325,9131,6872,6609,8673,7037,8128,9190,6695,7401,6616,7092,7686,10467,8042,6448,7293,8153,6457,5990,8410,6631,7358,9459,9093,6191,7594,6119,8798,8702,8256,7290
2021-11-01T12:15,6951,5316,4953,5831,7486,7671,7592,9157,8783,7287,6479,6537,7060,6096,8248,6492,9000,6166,7753,8124,7606,7138,7391,5218,6633,9872,9223,7326,7464,6455,6983,7245,6859,8683,9914
2021-11-01T12:20,7993,5953,6036,6541,7078,6211,8286,11554,8400,7545,6765,8103,7096,5247,6894,8994,8011,5235,7226,7399,8122,7579,5202,5600,7284,8681,9218,8436,6395,7320,7613,7214,0,10336,8390
2021-11-01T12:25,9365,6220,4407,8371,9980,6769,7362,10774,8137,6799,8589,7839,7254,4518,6120,6228,6725,5913,8356,8559,7488,7963,7626,7392,6606,7602,7750,8446,6477,6541,8841,7933,6936,6128,7837
2021-11-01T12:30,8898,7865,5772,7421,10126,5842,8279,10340,5975,7738,7015,6656,6868,6608,8933,5760,8809,6161,8629,8045,7799,8617,7281,7138,6112,7653,10755,6687,7559,6849,6437,7172,6554,7799,8997
2021-11-01T12:35,8458,5736,8548,6055,7911,6468,5535,9255,7804,7035,6181,8739,7310,7080,8039,0,8683,5304,7863,8731,7543,7954,8490,6475,5483,8857,10002,9200,7283,0,7302,8315,8183,8719,8947
2021-11-01T12:40,8240,6724,6407,6672,8742,5858,8950,8909,8090,8254,9272,8252,7048,6780,10225,7040,8998,5315,9651,9114,7480,5670,7692,5224,6633,8229,9395,10127,5747,6709,8474,6860,6955,8487,8665
2021-11-01T12:45,8039,5690,6563,7523,9283,6311,7823,11084,6407,5815,8278,8025,7655,5153,9954,8756,8926,5548,8187,6588,7737,7559,7675,4636,7501,8277,8329,6591,6496,8512,6552,7018,7486,8511,7177
2021-11-01T12:50,7227,6035,0,6974,8826,5245,8166,8622,6440,6458,6588,6576,6291,6236,8538,7957,9122,5855,6725,7599,7510,6802,6372,6634,7518,9976,7461,9400,6321,7186,7370,6998,8449,7489,8565
2021-11-01T12:55,8282,6592,5595,8910,7540,5085,7996,9391,5460,9420,7899,8225,9571,5120,7064,9921,7352,4565,7421,8801,7473,6885,5716,5675,6676,7974,8935,8460,7342,7847,7698,7367,8217,7275,0
2021-11-01T13:00,7793,6124,6000,9127,7593,7344,9028,11224,7731,8442,6247,7401,7132,5539,8304,8989,8266,5415,7172,7514,8019,7121,6497,7230,8099,7571,8067,7332,6082,5352,6641,7909,9281,8042,8199
2021-11-01T13:05,6405,6497,5056,6505,8304,5378,8471,10268,8504,6679,7686,10680,8222,5512,7898,8407,9203,6145,6724,5660,7596,7008,6492,5742,7060,8508,9381,9135,7117,7330,7880,8190,6649,8300,7980
2021-11-01T13:10,7155,6742,5896,7997,8100,6361,9598,8873,8033,7122,6400,8819,7456,6419,8898,7408,9505,7095,7692,8574,7446,6254,8422,6900,6866,7533,8841,9487,6910,7264,8903,8743,7190,9066,8915
2021-11-01T13:15,8914,5969,5763,7319,8368,5473,8074,9606,7960,8456,6898,7616,7380,4634,8014,7671,7415,4706,9125,7610,8529,6578,7550,7126,7900,8777,8651,8658,8117,7159,7013,7003,7258,8573,7141
2021-11-01T13:20,8525,6420,6560,8187,9062,5670,8142,9546,6045,6753,7808,7457,7773,5737,9239,9752,8995,5611,7835,8546,6824,6408,7525,6629,6864,6470,10450,6503,5955,7031,7865,6221,8213,7404,6518
2021-11-01T13:25,8281,5735,6949,6739,9754,7372,8149,10900,7400,8047,8909,9328,9762,5248,7277,7940,8626,5952,7731,8274,6725,6733,7231,6473,6547,9849,6568,10241,7189,7932,7360,7317,9606,8668,7321
2021-11-01T13:30,8567,6769,8463,7873,10668,5416,9232,7971,7156,7388,9642,0,6632,5239,9377,7073,9691,5654,7521,8568,8339,6797,6766,6734,7537,8169,8621,9407,6643,7108,7883,7354,8064,6456,8539
2021-11-01T13:35,9341,6455,6647,6733,7350,7498,9833,8468,8201,6177,6427,8763,7284,6977,7917,6994,9193,6368,8989,8952,7514,7313,7549,6499,6643,8530,9522,8000,6700,0,6827,9168,7867,7934,6857
2021-11-01T13:40,7847,5224,6169,6805,8034,7261,8546,8850,8717,7244,7219,6175,5954,5860,8733,7814,7664,6089,6674,6911,7737,8218,7238,6756,7752,9562,5609,10536,6788,7396,10333,7251,6550,8483,8325
2021-11-01T13:45,7503,6957,6000,7663,8253,5943,9005,9566,7286,7325,9125,7648,7324,4891,7623,8045,6794,6277,7457,7835,10053,6787,6509,4891,8561,10014,9422,6429,6854,7228,8909,6618,8566,7882,8262
2021-11-01T13:50,6728,6284,6293,7670,10122,6018,8714,9480,8533,8738,8476,6240,7467,5868,7019,6531,10107,6018,7481,9769,7701,7205,7246,5547,8850,8796,5977,8227,7209,6733,7191,7297,5988,7761,8893
2021-11-01T13:55,9438,5018,6683,7807,7474,4935,8221,9898,8515,6057,9204,9240,9846,5774,7562,8011,9284,5427,7984,5634,8400,6706,8019,5280,6999,7720,7584,8337,7549,8212,8337,8124,6998,10211,9340
2021-11-01T14:00,8980,6790,6283,6830,6300,6118,9568,10585,9219,6522,7174,6796,8353,6775,7300,7892,7844,6908,7924,7299,5863,5642,6433,6779,7898,11398,10000,9333,8156,8075,8802,7727,6833,8981,9654
2021-11-01T14:05,9605,7022,5931,8360,8592,4727,8192,9800,8274,7086,8439,7630,6596,5003,5433,7951,8695,5120,9635,9251,8046,6730,6131,6531,8100,10320,9223,9609,0,7966,8128,7159,7824,8637,10091
2021-11-01T14:10,10389,6739,7589,8131,7585,5081,7180,9012,7354,7769,6977,7114,6591,6636,8473,6720,8989,6231,5994,8064,0,6786,7235,5424,6443,7666,8950,8182,5512,7048,7858,6895,7099,8939,8030
2021-11-01T14:15,8165,7668,5900,4550,8886,0,8010,9605,7448,7057,6536,8962,8490,6645,7558,6538,9251,4380,6797,8497,8711,7495,7568,5959,8395,8341,6590,6775,7389,6665,9032,7477,8635,8477,9606
2021-11-01T14:20,8692,6771,5008,7832,8377,4996,5902,9993,9203,7625,6562,7700,6489,7035,7707,10663,8440,4824,7381,8945,7183,7924,8557,6546,7166,8542,8214,6937,6570,6938,7052,7931,7215,9511,7776
2021-11-01T14:25,8701,5520,5854,7368,8008,6328,7768,12012,7754,6408,6876,7899,7583,6475,8201,8330,9043,7763,6512,6887,7728,8164,6914,6442,6904,8860,7644,9222,6254,8028,7450,7757,7872,7952,9730
2021-11-01T14:30,8767,6696,6955,4749,7257,6489,9280,9803,7063,8177,8357,6640,7685,5433,6306,7300,10167,6255,7245,6480,6575,6919,6932,6574,7095,8803,9955,7782,7660,6394,7765,8262,7326,10076,8718
2021-11-01T14:35,8207,7745,5256,8123,6883,5321,7147,8817,7706,6615,7023,7335,5758,5692,7571,8263,7829,7245,7478,8246,7937,6135,6001,5653,6707,7532,7708,7983,6479,8592,7755,6844,8373,8907,6459
2021-11-01T14:40,8688,7282,7042,6532,8134,5179,8591,10241,7865,8341,5665,8402,9053,5177,8019,8869,7721,7236,9368,5522,7826,6598,6748,5358,8192,8751,9203,9416,6390,7246,7311,7224,8239,5950,7955
2021-11-01T14:45,7700,6866,5527,6806,8283,4591,7806,8426,7226,6937,7100,6739,7035,6832,7483,6764,7142,6470,6632,7443,7290,6776,7857,5830,6570,8008,8472,8712,8685,8018,5918,6944,8348,8354,7952
2021-11-01T14:50,7923,0,4534,8072,8821,5599,8703,10739,7968,7290,6086,8037,6361,5984,8608,6810,6871,5370,7411,7902,5958,6482,7945,5483,7299,7870,9048,8483,6410,8335,7888,7759,7497,8038,6816
2021-11-01T14:55,7677,5626,7245,6524,8579,4840,8353,9158,8386,7471,7538,8565,4908,6744,9018,8292,9651,6172,8401,8358,7956,6317,8057,6732,7999,8885,8876,9278,5706,6271,6747,6626,7245,7829,8735
2021-11-01T15:00,9584,7976,8835,5521,7720,6256,8750,10783,9285,6205,8041,9262,6071,5538,7237,8203,9938,5257,7878,10316,8205,6245,7593,8293,8254,7736,6971,6807,6920,8033,7861,7430,7567,8199,7776
2021-11-01T15:05,8890,7296,6791,5504,7939,5626,10436,9651,7023,7183,7784,7473,7424,6856,8097,7740,9063,7338,7714,6213,0,6668,6475,6772,8025,7430,8880,7974,7946,8264,8016,7265,9243,7762,10717
2021-11-01T15:10,6967,6737,6592,6825,8029,5932,7329,9197,7185,7133,7080,6772,8002,7033,7300,7122,7116,6105,8702,8879,5524,5223,8413,7066,6064,8115,7829,9726,8873,5114,9434,6536,8441,9025,9086
2021-11-01T15:15,8234,9347,6850,7406,9367,4655,7674,10602,7036,7427,8297,7537,7318,6636,8854,9055,9075,5910,8128,7605,6765,0,6916,6772,8126,6587,7767,7880,6862,7942,7600,8134,7474,6292,7915
2021-11-01T15:20,7382,7738,7321,7599,8212,6179,8108,9472,8637,6709,6316,9461,6066,6689,7063,7463,9849,5488,7717,10106,7921,8058,6503,8379,7921,8252,9167,11232,6808,6495,8686,7967,8087,7904,7818
2021-11-01T15:25,8500,6867,7086,6187,8238,4949,9099,8557,7318,7696,8469,7941,7338,5829,6643,8288,9674,5921,6675,10010,6963,6257,8442,6796,7525,7890,9596,8325,7675,6657,8024,6303,8838,8480,8683
2021-11-01T15:30,8838,6202,7034,6257,8286,4856,8883,8269,8177,5428,8177,8652,6899,5632,9179,7085,8324,6101,7451,7610,7046,0,5197,5764,6695,7170,7468,8523,7688,8232,6913,6874,0,8950,8555
2021-11-01T15:35,8876,6724,5555,6715,6756,5595,8844,8720,7920,6946,8856,7791,6891,5307,7615,9353,8250,7022,8829,7802,7909,6609,7815,7368,7135,9507,6469,8574,8191,5857,8613,8781,6818,8272,9210
2021-11-01T15:40,9580,5885,5561,5994,8159,6270,9070,10911,6787,5484,6926,7879,7055,7423,8372,7413,7909,6858,7427,7715,7996,7332,7060,8151,8056,6620,8779,8459,7970,5433,7385,6907,6209,9199,9053
2021-11-01T15:45,8096,7220,7241,6988,9255,5085,7186,10202,8478,7454,8122,7786,7135,5376,7084,9417,9660,6430,9481,8305,7529,6497,6894,6131,5859,8155,8279,11449,6484,6602,8414,6629,9552,10228,7681
2021-11-01T15:50,7442,6384,7699,8128,8232,5116,7916,10367,7480,8511,7648,8914,7418,4878,8864,7047,10962,5154,8036,8330,6712,7362,7322,6867,6360,6590,9675,8505,6552,7264,0,8455,6766,8902,8009
2021-11-01T15:55,9431,6317,6105,7999,7176,4875,7113,8095,4789,7195,8223,9639,8565,5468,9065,7377,8936,6718,9289,8900,8061,6080,8608,6734,9180,8465,8939,11698,8187,7208,7278,6508,8748,8400,8987
2021-11-01T16:00,6597,6557,7162,8362,9156,5190,9119,9890,7976,8342,7093,8216,7363,4963,7116,7979,10475,6297,6866,7698,5973,6253,6385,5675,6994,8127,7380,9312,7725,6730,7680,5789,6807,8057,7330
2021-11-01T16:05,9295,7046,6415,7390,9741,6239,9551,10988,9710,7470,6605,7892,7446,5639,8284,9691,10453,6267,6614,8803,6630,7093,0,8321,6640,6027,8567,8398,7715,6387,6436,7652,6561,6731,6192
2021-11-01T16:10,7132,5960,5297,7811,7928,6681,8786,9816,9134,8319,5161,8432,7793,5319,8277,7970,9074,5256,7560,8902,6196,6676,7879,5296,7151,8762,7146,8359,7287,6937,7781,6819,9415,6787,0
2021-11-01T16:15,7738,6145,7174,7334,8434,5178,8317,10191,8266,6706,5721,8831,7164,6141,7546,8297,8907,3884,7190,8360,7318,7045,7808,6975,6259,6641,7679,9163,7828,7246,9431,5489,8621,7411,7686
2021-11-01T16:20,8914,5875,7463,7342,8139,6219,7035,11254,6499,7814,8891,9733,6672,7142,8618,8083,8776,4160,7155,6908,7588,5320,6578,6145,7038,7340,9051,7692,6996,7857,7023,7408,6710,6794,9114
2021-11-01T16:25,8984,7427,6103,6032,9236,6932,10023,10984,7665,7364,6622,6186,6464,6013,6999,7435,9205,4483,7213,6855,8124,6581,6960,7473,7173,8201,9332,8598,8379,8714,7438,7532,10136,0,7753
2021-11-01T16:30,6718,7390,5667,6765,10510,4684,9475,12156,10226,7359,9850,8555,9132,5509,8005,7419,9831,5726,7261,7669,8182,8176,7993,6546,7638,6912,7936,8120,6507,6522,7160,6330,9405,9875,7936
2021-11-01T16:35,8080,5777,5642,0,8157,5134,8675,12093,9267,8144,7794,7583,7574,4664,7376,9362,0,5285,7714,9167,7814,6798,7775,6599,7527,6926,8583,9306,7100,8055,7204,7846,8138,9227,7550
2021-11-01T16:40,8950,5827,6658,8160,8289,6997,6436,7842,6849,9061,6530,6287,6391,4983,7572,8746,9563,5767,6451,7202,8344,5362,6111,6597,7143,6325,9795,9329,8971,6971,7973,5825,8171,9522,6767
2021-11-01T16:45,8824,7405,5110,6142,8912,4762,7794,11581,7336,6553,6750,7122,8509,5228,8005,6345,8960,6042,7121,8900,6983,5784,7378,6967,7364,8419,8264,9138,5903,7763,7156,5549,7125,7938,9235
2021-11-01T16:50,6205,5552,6524,6415,9293,6440,9388,8706,8644,6232,7723,9260,6174,6385,9271,7663,9169,4805,8137,8283,6792,6489,6562,7164,7317,8000,8449,10723,6398,8328,9222,7008,7172,7807,7312
2021-11-01T16:55,9631,4119,5702,7188,9285,5973,8483,9887,9247,8073,6841,7400,7681,7447,7932,8162,8324,4051,6960,8943,7105,7429,7389,7394,8127,7717,8656,8110,7426,7273,7584,5983,7489,8350,8940
2021-11-01T17:00,7199,5683,6358,7304,8976,7031,8549,11547,9696,7625,7430,8526,7938,5957,7469,6566,9606,6617,8769,9554,6345,6387,6591,6744,9375,9208,9118,7677,5687,5445,6407,6421,6460,7845,8606
2021-11-01T17:05,8361,6860,5265,6616,8603,6632,8752,9540,7136,7417,7696,10205,9809,6537,8797,8876,9603,7504,9119,9244,8301,8737,8182,8204,6728,9833,9704,9302,6856,6361,8454,6791,7934,10321,7836
2021-11-01T17:10,10195,7483,7138,7382,8860,5703,8298,8951,8971,9075,7496,8130,8369,6781,7847,7854,9001,6007,9031,7778,7473,6696,6340,4886,6212,6002,8643,8863,6308,8605,6359,6676,7402,9333,0
2021-11-01T17:15,10242,6171,5956,6669,9745,5773,5212,9413,7286,6816,6716,7028,8493,6105,8659,6334,8908,5824,6778,7841,8448,7236,5717,7424,7373,8695,8781,8340,7216,6692,7838,7433,7362,8892,7888
2021-11-01T17:20,10018,5893,6558,7642,8221,3999,7595,12146,8235,7137,7068,9328,7753,6404,8294,7451,9709,4483,8722,7622,8261,7740,7596,7046,6127,8144,9999,8329,7445,7261,9133,6708,6987,6952,7244
2021-11-01T17:25,8674,6940,6645,5131,7087,6479,8835,9828,7403,6999,9473,7509,7631,5331,7473,9233,7448,7463,6893,7712,7983,6613,7116,6029,6994,6802,8112,7423,7000,6011,7287,7353,7428,8735,8631
2021-11-01T17:30,8795,6177,5290,6896,9529,5544,8234,8446,9753,7548,8251,7806,7114,6300,8922,7045,8433,4433,7041,7950,7127,8854,8719,6275,7698,8601,8380,9072,5591,7544,7387,6303,6642,9070,8798
2021-11-01T17:35,8241,6709,5587,6677,7836,4410,8940,9595,7252,7124,8966,7546,7730,5969,7928,6219,8858,5070,7868,8141,8147,6279,6740,6154,7543,8022,8023,9521,7259,6283,8971,6824,5922,9102,6403
2021-11-01T17:40,8158,6522,7405,9460,6727,7995,8177,11301,5883,8479,8075,8286,7212,6483,7873,7635,10187,6173,7407,8466,7536,6779,8237,6428,8354,8255,8065,8569,5496,7248,7488,9582,8425,8380,7650
2021-11-01T17:45,6778,7328,5729,8289,8594,5943,7852,8887,8731,5687,8065,8557,8418,5035,8739,7514,9023,4581,6776,7978,7364,7715,6548,7179,6837,9018,8956,8228,7073,5813,7858,5610,7685,10584,8990
2021-11-01T17:50,9444,6101,5643,9165,7806,5290,7416,9775,6835,6899,6394,7439,7221,5470,7563,8878,8685,7728,8119,8979,7151,7061,7693,7855,7212,8006,8303,8249,6534,7425,7954,7207,8328,9076,6776
2021-11-01T17:55,7003,7419,5845,7185,7328,6228,7080,11108,8207,7213,0,9236,6175,6267,9834,8065,7622,5541,7141,8181,8625,8138,4544,6316,7095,8737,7945,9241,7235,6854,7488,6605,8022,8251,7451
2021-11-01T18:00,8685,5803,5833,6423,8278,6979,7546,9260,8574,8545,7078,7984,7622,6236,8042,8854,12627,6195,6734,8705,0,7114,6737,6289,6681,9082,7494,8091,6749,7447,8096,9206,7128,7544,5904
2021-11-01T18:05,8619,5159,6558,5856,8902,5481,8329,10654,8034,7629,7871,7437,6862,6108,7668,6162,8831,5125,7142,6947,7010,7296,7407,7890,6684,8099,8753,6863,6075,6077,8410,8151,7512,7522,8094
2021-11-01T18:10,7685,6622,6810,6701,8051,6435,9079,9588,8886,8612,7861,9581,6987,5979,7901,6812,8452,6647,9743,7660,7203,7677,7254,6645,6613,8718,8766,9660,8771,7804,8492,7731,6689,8315,9655
2021-11-01T18:15,6839,5984,6963,7065,8765,5261,5868,8545,7404,7492,9234,8420,9317,5621,9175,8344,7520,5461,7261,8177,5640,6029,7437,5366,7595,7428,9193,8340,5665,8489,7042,6195,7840,9315,5971
2021-11-01T18:20,8930,5805,6053,5711,7535,6034,7073,7700,6970,7027,5670,6624,7419,6428,6883,6721,10845,5770,8333,9768,8245,6636,5339,5257,7722,8929,9894,8131,8043,7551,8306,7105,6485,8635,8055
2021-11-01T18:25,8318,7120,6097,7539,9797,6447,6841,7994,7508,7015,6535,8646,7461,4657,6957,6221,8326,5980,7420,8603,8687,8503,6060,6924,6631,10401,8666,10311,7642,6093,7918,8304,7959,9342,8984
2021-11-01T18:30,6502,6879,6746,8765,6280,5375,8244,8483,8328,6697,7004,7923,7266,7751,6890,9475,8529,6503,9356,7834,6420,6442,6606,5183,7750,7514,9162,8147,6296,5510,8417,7302,6837,9492,7934
2021-11-01T18:35,7461,5550,5461,6450,8070,4446,7995,11314,7606,8906,6809,8664,7434,5494,7218,8377,8917,7264,8660,9355,6673,8522,5702,6481,6380,10147,8478,8392,7722,7419,7480,7472,9329,10832,7443
2021-11-01T18:40,9208,5883,5756,7730,9168,5937,8089,10069,7213,6506,6957,9368,8805,5303,8479,7206,10570,6667,7180,6449,8373,0,6903,6968,6956,9808,8158,8371,7939,7003,7073,7392,7178,7181,7067
2021-11-01T18:45,7419,6700,5666,6128,7954,5870,8350,9311,7974,6569,8436,8393,7894,5640,8349,8250,8320,5614,6920,8805,7468,7038,6835,7125,6924,7389,6709,8408,7903,8162,8568,7095,7545,10589,7665
2021-11-01T18:50,7779,6609,7398,8231,8250,5233,9459,9224,8381,6778,6452,7321,7349,6111,6282,6783,0,5788,6177,8046,8660,7256,6790,7410,7549,8937,8388,8772,7300,8370,7617,7308,7160,9651,9079
2021-11-01T18:55,8012,5959,6412,6564,7074,6747,8658,9107,7343,7924,6918,9004,5943,5776,7896,7060,7866,6897,9924,9547,7341,7823,7898,6512,6352,9103,9637,7620,6576,6949,9438,7531,5614,9012,8773
2021-11-01T19:00,7525,5488,7034,9247,9110,4893,9263,7422,8751,6844,6963,6775,7899,4232,8335,8573,8673,6229,7656,7612,7960,6320,7914,6072,8316,9423,8997,6500,6467,7007,7522,7869,7649,8304,7742
2021-11-01T19:05,7305,7404,6804,7382,8731,4834,8822,10620,7428,9043,8089,9524,8366,5039,6867,7714,9123,5335,7290,8444,6585,6942,4693,7489,6555,8011,8304,8070,6128,7088,7881,6304,5883,6926,7976
2021-11-01T19:10,7925,6678,8391,6078,8821,4728,7894,10091,4979,6193,6452,8482,8250,5483,7137,7782,8173,5348,8041,6820,8397,8024,7496,5616,6854,9053,8256,8003,6796,6117,7964,6300,6550,0,8577
2021-11-01T19:15,7377,4628,6069,6810,7579,5775,8191,9739,7279,6083,7144,9086,8572,6823,7337,7793,9634,5399,6563,9424,6566,5313,7125,5768,8250,7722,8209,10110,6531,6455,7879,5698,7413,9460,7888
2021-11-01T19:20,9264,5919,6547,7724,8247,6473,6236,8829,5369,8451,8273,8626,6781,6678,8438,8753,8424,5975,9239,8702,8575,6914,5698,6788,7322,8199,7995,10122,7194,6701,10605,6041,9156,7655,10652
2021-11-01T19:25,7508,6795,7037,8110,6084,4717,9213,12095,8331,7406,5955,8100,7476,6394,6711,7186,8582,6989,8172,9694,7639,6647,8098,7212,8439,8043,8484,8823,6279,6814,9720,6953,8262,7876,6146
